CaseId,ActivityName,ActivityTime,VendorID
AP133522,Document Archived,2024-05-08T17:39:29.152562,V926
AP339266,Invoice Received,2024-05-06T20:27:04.484714,V241
AP339266,Invoice Scanned,2024-05-06T21:15:52.588963,V241
AP339266,Invoice Validation,2024-05-06T23:17:46.714500,V241
AP339266,Three-Way Match,2024-05-07T02:02:38.076658,V241
AP339266,Tax Calculation,2024-05-07T02:44:26.734844,V241
AP339266,Approval Requested,2024-05-07T03:06:36.309326,V241
AP339266,Manager Approval,2024-05-08T00:03:38.760834,V241
AP339266,Vendor Master Data Review,2024-05-08T00:48:06.797945,V241
AP339266,Payment Terms Verification,2024-05-08T02:36:16.883605,V241
AP339266,GL Account Assignment,2024-05-08T04:01:26.599766,V241
AP339266,Cost Center Assignment,2024-05-08T05:16:59.744667,V241
AP339266,Payment Block Release,2024-05-08T05:33:47.957855,V241
AP339266,Payment Scheduled,2024-05-08T15:18:49.719141,V241
AP339266,Payment Executed,2024-05-09T01:12:35.276699,V241
AP339266,Payment Confirmed,2024-05-09T03:07:24.833695,V241
AP339266,Invoice Posted,2024-05-09T05:03:13.402025,V241
AP339266,Document Archived,2024-05-09T05:31:09.389938,V241
AP232126,Invoice Received,2024-05-07T14:07:45.805629,V632
AP232126,Invoice Scanned,2024-05-07T14:51:57.044730,V632
AP232126,Invoice Validation,2024-05-07T16:11:11.334152,V632
AP232126,Approval Requested,2024-05-07T16:52:16.570952,V632
AP232126,Manager Approval,2024-05-08T16:30:21.153101,V632
AP232126,Finance Approval,2024-05-08T23:26:10.601187,V632
AP232126,Vendor Master Data Review,2024-05-09T00:21:57.064956,V632
AP232126,Payment Terms Verification,2024-05-09T01:03:38.178556,V632
AP232126,GL Account Assignment,2024-05-09T02:36:32.351614,V632
AP232126,Cost Center Assignment,2024-05-09T04:50:53.109660,V632
AP232126,Payment Block Release,2024-05-09T05:39:05.518051,V632
AP232126,Payment Scheduled,2024-05-09T09:46:29.525321,V632
AP232126,Payment Executed,2024-05-10T07:17:23.577312,V632
AP232126,Payment Confirmed,2024-05-10T08:33:18.918616,V632
AP232126,Invoice Posted,2024-05-10T10:15:40.602519,V632
AP232126,Document Archived,2024-05-10T10:38:50.072951,V632
AP236381,Invoice Received,2024-05-09T04:51:18.710151,V587
AP236381,Invoice Scanned,2024-05-09T05:18:26.160868,V587
AP236381,Invoice Validation,2024-05-09T08:17:51.551501,V587
AP236381,Three-Way Match,2024-05-09T13:26:54.820391,V587
AP236381,Tax Calculation,2024-05-09T14:41:02.940983,V587
AP236381,Approval Requested,2024-05-09T15:11:04.392714,V587
AP236381,Manager Approval,2024-05-10T09:55:12.757365,V587
AP236381,Vendor Master Data Review,2024-05-10T11:07:53.716685,V587
AP236381,Payment Terms Verification,2024-05-10T11:44:01.260910,V587
AP236381,GL Account Assignment,2024-05-10T12:21:09.570726,V587
AP236381,Cost Center Assignment,2024-05-10T13:07:30.609436,V587
AP236381,Payment Block Release,2024-05-10T13:22:28.906020,V587
AP236381,Payment Scheduled,2024-05-10T15:49:02.215083,V587
AP236381,Payment Executed,2024-05-11T07:03:55.161214,V587
AP236381,Payment Confirmed,2024-05-11T07:45:54.580508,V587
AP236381,Invoice Posted,2024-05-11T08:47:46.713861,V587
AP236381,Document Archived,2024-05-11T08:59:34.942310,V587
AP454233,Invoice Received,2024-05-10T05:51:31.231961,V900
AP454233,Invoice Scanned,2024-05-10T06:09:27.837594,V900
AP454233,Invoice Validation,2024-05-10T09:39:44.998191,V900
AP454233,Three-Way Match,2024-05-10T13:46:01.673251,V900
AP454233,Quantity Variance Check,2024-05-10T15:54:46.617345,V900
AP454233,Tax Calculation,2024-05-10T16:44:17.629208,V900
AP454233,Approval Requested,2024-05-10T17:16:07.308205,V900
AP454233,Manager Approval,2024-05-10T21:50:22.235574,V900
AP454233,Vendor Master Data Review,2024-05-10T23:22:12.637462,V900
AP454233,Payment Terms Verification,2024-05-11T00:35:34.090323,V900
AP454233,GL Account Assignment,2024-05-11T02:02:26.981655,V900
AP454233,Cost Center Assignment,2024-05-11T03:27:07.230843,V900
AP454233,Payment Block Release,2024-05-11T03:43:57.785387,V900
AP454233,Payment Scheduled,2024-05-11T10:48:25.843603,V900
AP454233,Payment Executed,2024-05-12T10:11:34.189768,V900
AP454233,Payment Confirmed,2024-05-12T10:49:41.573399,V900
AP454233,Invoice Posted,2024-05-12T12:12:24.609962,V900
AP454233,Document Archived,2024-05-12T12:38:50.173073,V900
AP195446,Invoice Received,2024-05-10T10:08:58.924572,V217
AP195446,Invoice Scanned,2024-05-10T10:34:41.652166,V217
AP195446,Invoice Validation,2024-05-10T14:42:36.907403,V217
AP195446,Three-Way Match,2024-05-10T19:48:36.210178,V217
AP195446,Tax Calculation,2024-05-10T20:36:18.336017,V217
AP195446,Approval Requested,2024-05-10T21:26:08.861384,V217
AP195446,Manager Approval,2024-05-11T15:19:09.015259,V217
AP195446,Finance Approval,2024-05-12T18:23:49.192741,V217
AP195446,Vendor Master Data Review,2024-05-12T19:52:46.201519,V217
AP195446,Payment Terms Verification,2024-05-12T20:52:39.991922,V217
AP195446,GL Account Assignment,2024-05-12T21:27:00.574458,V217
AP195446,Cost Center Assignment,2024-05-12T21:59:22.247138,V217
AP195446,Payment Block Release,2024-05-12T22:20:59.825105,V217
AP195446,Payment Scheduled,2024-05-13T01:10:42.755717,V217
AP195446,Payment Executed,2024-05-13T22:06:27.789734,V217
AP195446,Payment Confirmed,2024-05-13T22:49:58.124064,V217
AP195446,Invoice Posted,2024-05-13T23:51:27.557652,V217
AP195446,Document Archived,2024-05-14T00:24:06.788701,V217
AP784781,Invoice Received,2024-05-12T00:22:45.718083,V271
AP784781,Invoice Scanned,2024-05-12T01:25:35.195580,V271
AP784781,Invoice Validation,2024-05-12T04:16:53.241271,V271
AP784781,Three-Way Match,2024-05-12T08:38:46.100756,V271
AP784781,Tax Calculation,2024-05-12T10:16:46.206133,V271
AP784781,Approval Requested,2024-05-12T10:39:58.082784,V271
AP784781,Manager Approval,2024-05-12T21:07:44.013758,V271
AP784781,Vendor Master Data Review,2024-05-12T23:29:55.807747,V271
AP784781,Payment Terms Verification,2024-05-13T00:42:34.176845,V271
AP784781,GL Account Assignment,2024-05-13T02:06:27.728393,V271
AP784781,Cost Center Assignment,2024-05-13T03:25:21.501287,V271
AP784781,Payment Block Release,2024-05-13T03:47:41.584809,V271
AP784781,Payment Scheduled,2024-05-13T06:25:34.187886,V271
AP784781,Payment Executed,2024-05-14T04:39:55.231263,V271
AP784781,Payment Confirmed,2024-05-14T06:56:00.106222,V271
AP784781,Invoice Posted,2024-05-14T09:17:04.408288,V271
AP784781,Document Archived,2024-05-14T09:41:35.162640,V271
AP952262,Invoice Received,2024-05-13T10:16:17.369408,V485
AP952262,Invoice Scanned,2024-05-13T11:09:45.225443,V485
AP952262,Invoice Validation,2024-05-13T13:58:02.487735,V485
AP952262,Three-Way Match,2024-05-13T16:17:56.618764,V485
AP952262,Price Variance Check,2024-05-13T18:58:48.661440,V485
AP952262,Tax Calculation,2024-05-13T20:17:18.745031,V485
AP952262,Approval Requested,2024-05-13T20:42:47.446204,V485
AP952262,Manager Approval,2024-05-14T06:12:46.168322,V485
AP952262,Vendor Master Data Review,2024-05-14T06:55:39.161705,V485
AP952262,Payment Terms Verification,2024-05-14T08:11:00.847170,V485
AP952262,GL Account Assignment,2024-05-14T09:27:01.051773,V485
AP952262,Cost Center Assignment,2024-05-14T10:53:50.045512,V485
AP952262,Payment Block Release,2024-05-14T11:09:06.446010,V485
AP952262,Payment Scheduled,2024-05-14T14:48:32.460222,V485
AP952262,Payment Executed,2024-05-15T06:54:12.046089,V485
AP952262,Payment Confirmed,2024-05-15T08:43:07.766438,V485
AP952262,Invoice Posted,2024-05-15T09:53:23.327987,V485
AP952262,Document Archived,2024-05-15T10:35:01.240522,V485
AP438689,Invoice Received,2024-05-14T18:17:53.269424,V542
AP438689,Invoice Scanned,2024-05-14T19:03:47.661862,V542
AP438689,Invoice Validation,2024-05-14T20:32:23.078234,V542
AP438689,Three-Way Match,2024-05-15T03:26:10.631088,V542
AP438689,Price Variance Check,2024-05-15T05:26:06.811486,V542
AP438689,Tax Calculation,2024-05-15T07:53:30.483841,V542
AP438689,Approval Requested,2024-05-15T08:58:51.475320,V542
AP438689,Manager Approval,2024-05-15T16:03:34.285452,V542
AP438689,Finance Approval,2024-05-16T22:44:00.893050,V542
AP438689,Vendor Master Data Review,2024-05-16T23:27:11.872031,V542
AP438689,Payment Terms Verification,2024-05-17T01:21:09.051712,V542
AP438689,GL Account Assignment,2024-05-17T03:59:15.766071,V542
AP438689,Cost Center Assignment,2024-05-17T05:21:41.201207,V542
AP438689,Payment Block Release,2024-05-17T06:10:50.734926,V542
AP438689,Payment Scheduled,2024-05-17T10:57:09.653966,V542
AP438689,Payment Executed,2024-05-18T12:26:22.007031,V542
AP438689,Payment Confirmed,2024-05-18T14:29:47.181378,V542
AP438689,Invoice Posted,2024-05-18T16:10:36.042766,V542
AP438689,Document Archived,2024-05-18T16:45:20.348106,V542
AP521195,Invoice Received,2024-05-14T22:24:41.474312,V198
AP521195,Invoice Scanned,2024-05-14T23:11:16.609937,V198
AP521195,Invoice Validation,2024-05-15T01:13:58.474273,V198
AP521195,Three-Way Match,2024-05-15T03:28:37.840089,V198
AP521195,Quantity Variance Check,2024-05-15T04:24:33.344375,V198
AP521195,Tax Calculation,2024-05-15T04:52:41.451106,V198
AP521195,Approval Requested,2024-05-15T05:34:22.130543,V198
AP521195,Manager Approval,2024-05-15T09:47:12.348349,V198
AP521195,Vendor Master Data Review,2024-05-15T10:54:51.112813,V198
AP521195,Payment Terms Verification,2024-05-15T11:25:21.145432,V198
AP521195,GL Account Assignment,2024-05-15T12:38:25.695332,V198
AP521195,Cost Center Assignment,2024-05-15T13:34:59.596580,V198
AP521195,Payment Block Release,2024-05-15T13:53:43.727992,V198
AP521195,Payment Scheduled,2024-05-15T17:48:44.844452,V198
AP521195,Payment Executed,2024-05-16T06:45:41.939313,V198
AP521195,Payment Confirmed,2024-05-16T08:19:08.937878,V198
AP521195,Invoice Posted,2024-05-16T09:23:00.081236,V198
AP521195,Document Archived,2024-05-16T09:40:30.993093,V198
AP590106,Invoice Received,2024-05-15T10:10:00.136053,V714
AP590106,Invoice Scanned,2024-05-15T10:40:27.801963,V714
AP590106,Invoice Validation,2024-05-15T12:20:16.535793,V714
AP590106,Approval Requested,2024-05-15T13:08:13.173742,V714
AP590106,Manager Approval,2024-05-16T07:51:32.153899,V714
AP590106,Finance Approval,2024-05-17T14:29:48.934016,V714
AP590106,Vendor Master Data Review,2024-05-17T16:17:07.837060,V714
AP590106,Payment Terms Verification,2024-05-17T17:49:15.916705,V714
AP590106,GL Account Assignment,2024-05-17T18:59:11.585636,V714
AP590106,Cost Center Assignment,2024-05-17T20:19:49.056626,V714
AP590106,Payment Block Release,2024-05-17T21:00:39.438552,V714
AP590106,Payment Scheduled,2024-05-18T00:37:40.418409,V714
AP590106,Payment Executed,2024-05-18T10:00:24.581173,V714
AP590106,Payment Confirmed,2024-05-18T10:46:01.360726,V714
AP590106,Invoice Posted,2024-05-18T11:34:44.624459,V714
AP590106,Document Archived,2024-05-18T12:31:11.583578,V714
AP487596,Invoice Received,2024-05-16T02:48:06.092394,V928
AP487596,Invoice Scanned,2024-05-16T03:30:52.518836,V928
AP487596,Invoice Validation,2024-05-16T05:38:18.195214,V928
AP487596,Approval Requested,2024-05-16T05:52:56.255765,V928
AP487596,Manager Approval,2024-05-16T18:41:47.445231,V928
AP487596,Vendor Master Data Review,2024-05-16T20:03:20.887904,V928
AP487596,Payment Terms Verification,2024-05-16T21:19:02.006687,V928
AP487596,GL Account Assignment,2024-05-16T21:50:13.279633,V928
AP487596,Cost Center Assignment,2024-05-16T22:27:47.254810,V928
AP487596,Payment Block Release,2024-05-16T23:00:40.145871,V928
AP487596,Payment Scheduled,2024-05-17T05:00:07.872790,V928
AP487596,Payment Executed,2024-05-17T10:37:04.870561,V928
AP487596,Payment Confirmed,2024-05-17T11:51:14.158494,V928
AP487596,Invoice Posted,2024-05-17T12:31:15.548724,V928
AP487596,Document Archived,2024-05-17T13:06:01.034613,V928
AP929029,Invoice Received,2024-05-17T03:30:05.952197,V697
AP929029,Invoice Scanned,2024-05-17T04:04:50.791938,V697
AP929029,Invoice Validation,2024-05-17T06:27:37.106267,V697
AP929029,Three-Way Match,2024-05-17T11:47:13.335290,V697
AP929029,Price Variance Check,2024-05-17T14:18:53.523998,V697
AP929029,Tax Calculation,2024-05-17T15:04:26.414187,V697
AP929029,Approval Requested,2024-05-17T15:36:56.580206,V697
AP929029,Manager Approval,2024-05-18T02:41:54.970824,V697
AP929029,Finance Approval,2024-05-18T08:09:51.950995,V697
AP929029,Vendor Master Data Review,2024-05-18T08:56:53.087703,V697
AP929029,Payment Terms Verification,2024-05-18T10:21:06.137700,V697
AP929029,GL Account Assignment,2024-05-18T11:14:53.657827,V697
AP929029,Cost Center Assignment,2024-05-18T12:24:49.312355,V697
AP929029,Payment Block Release,2024-05-18T13:09:44.902560,V697
AP929029,Payment Scheduled,2024-05-18T21:26:21.472001,V697
AP929029,Payment Executed,2024-05-19T12:33:56.741732,V697
AP929029,Payment Confirmed,2024-05-19T14:19:38.423285,V697
AP929029,Invoice Posted,2024-05-19T15:59:20.738837,V697
AP929029,Document Archived,2024-05-19T17:16:55.859156,V697
AP785864,Invoice Received,2024-05-18T20:45:25.476185,V624
AP785864,Invoice Scanned,2024-05-18T21:18:25.182679,V624
AP785864,Invoice Validation,2024-05-18T23:25:09.992945,V624
AP785864,Three-Way Match,2024-05-19T04:39:14.973006,V624
AP785864,Price Variance Check,2024-05-19T06:15:17.115111,V624
AP785864,Tax Calculation,2024-05-19T08:28:28.738790,V624
AP785864,Approval Requested,2024-05-19T09:20:29.852434,V624
AP785864,Manager Approval,2024-05-20T08:49:40.911606,V624
AP785864,Vendor Master Data Review,2024-05-20T10:25:22.646672,V624
AP785864,Payment Terms Verification,2024-05-20T11:23:56.232596,V624
AP785864,GL Account Assignment,2024-05-20T13:31:20.763770,V624
AP785864,Cost Center Assignment,2024-05-20T15:13:25.431081,V624
AP785864,Payment Block Release,2024-05-20T15:43:48.452604,V624
AP785864,Payment Scheduled,2024-05-20T22:59:52.076847,V624
AP785864,Payment Executed,2024-05-21T16:45:36.915427,V624
AP785864,Payment Confirmed,2024-05-21T18:39:54.644812,V624
AP785864,Invoice Posted,2024-05-21T20:01:12.691079,V624
AP785864,Document Archived,2024-05-21T20:49:36.886107,V624
AP966621,Invoice Received,2024-05-19T05:18:08.924074,V805
AP966621,Invoice Scanned,2024-05-19T06:11:36.169240,V805
AP966621,Invoice Validation,2024-05-19T08:05:05.918194,V805
AP966621,Three-Way Match,2024-05-19T10:52:48.065708,V805
AP966621,Price Variance Check,2024-05-19T13:34:36.574432,V805
AP966621,Tax Calculation,2024-05-19T14:14:52.417745,V805
AP966621,Approval Requested,2024-05-19T14:52:37.542157,V805
AP966621,Manager Approval,2024-05-20T10:25:03.105893,V805
AP966621,Vendor Master Data Review,2024-05-20T11:42:37.334893,V805
AP966621,Payment Terms Verification,2024-05-20T12:33:40.078839,V805
AP966621,GL Account Assignment,2024-05-20T13:36:27.953788,V805
AP966621,Cost Center Assignment,2024-05-20T14:55:41.105542,V805
AP966621,Payment Block Release,2024-05-20T15:20:00.359433,V805
AP966621,Payment Scheduled,2024-05-20T20:12:19.387181,V805
AP966621,Payment Executed,2024-05-21T02:22:05.316341,V805
AP966621,Payment Confirmed,2024-05-21T03:31:41.292377,V805
AP966621,Invoice Posted,2024-05-21T04:45:19.268518,V805
AP966621,Document Archived,2024-05-21T05:14:40.927737,V805
AP791095,Invoice Received,2024-05-20T12:01:46.259547,V287
AP791095,Invoice Scanned,2024-05-20T12:21:21.129891,V287
AP791095,Invoice Validation,2024-05-20T16:03:30.954652,V287
AP791095,Three-Way Match,2024-05-20T18:31:51.586246,V287
AP791095,Tax Calculation,2024-05-20T20:19:40.733953,V287
AP791095,Approval Requested,2024-05-20T20:39:03.613394,V287
AP791095,Manager Approval,2024-05-21T11:12:43.040011,V287
AP791095,Vendor Master Data Review,2024-05-21T11:52:18.288203,V287
AP791095,Payment Terms Verification,2024-05-21T12:26:30.562800,V287
AP791095,GL Account Assignment,2024-05-21T13:33:36.293128,V287
AP791095,Cost Center Assignment,2024-05-21T14:12:19.176390,V287
AP791095,Payment Block Release,2024-05-21T14:52:24.485128,V287
AP791095,Payment Scheduled,2024-05-21T19:35:05.896855,V287
AP791095,Payment Executed,2024-05-22T14:11:23.197556,V287
AP791095,Payment Confirmed,2024-05-22T15:17:21.842523,V287
AP791095,Invoice Posted,2024-05-22T17:07:20.524315,V287
AP791095,Document Archived,2024-05-22T17:29:55.027771,V287
AP386525,Invoice Received,2024-05-20T21:49:30.149654,V257
AP386525,Invoice Scanned,2024-05-20T22:45:23.173395,V257
AP386525,Invoice Validation,2024-05-20T23:57:40.844704,V257
AP386525,Three-Way Match,2024-05-21T04:54:33.087257,V257
AP386525,Price Variance Check,2024-05-21T07:14:11.558822,V257
AP386525,Tax Calculation,2024-05-21T07:46:53.185297,V257
AP386525,Approval Requested,2024-05-21T08:17:24.758696,V257
AP386525,Manager Approval,2024-05-21T10:11:55.632047,V257
AP386525,Finance Approval,2024-05-23T05:11:19.441288,V257
AP386525,Vendor Master Data Review,2024-05-23T06:48:50.829687,V257
AP386525,Payment Terms Verification,2024-05-23T08:26:39.644111,V257
AP386525,GL Account Assignment,2024-05-23T09:52:23.790386,V257
AP386525,Cost Center Assignment,2024-05-23T11:23:06.992051,V257
AP386525,Payment Block Release,2024-05-23T11:54:56.930300,V257
AP386525,Payment Scheduled,2024-05-23T14:21:53.760653,V257
AP386525,Payment Executed,2024-05-24T04:06:38.425503,V257
AP386525,Payment Confirmed,2024-05-24T04:59:35.773597,V257
AP386525,Invoice Posted,2024-05-24T06:10:01.912284,V257
AP386525,Document Archived,2024-05-24T06:47:06.975901,V257
AP929696,Invoice Received,2024-05-21T23:36:14.380015,V970
AP929696,Invoice Scanned,2024-05-22T00:17:21.086030,V970
AP929696,Invoice Validation,2024-05-22T05:48:40.310259,V970
AP929696,Three-Way Match,2024-05-22T09:45:00.831361,V970
AP929696,Quantity Variance Check,2024-05-22T13:54:42.758821,V970
AP929696,Tax Calculation,2024-05-22T14:43:16.959529,V970
AP929696,Approval Requested,2024-05-22T15:38:17.332677,V970
AP929696,Manager Approval,2024-05-23T10:14:34.511926,V970
AP929696,Finance Approval,2024-05-25T04:10:46.869429,V970
AP929696,Vendor Master Data Review,2024-05-25T05:32:00.149441,V970
AP929696,Payment Terms Verification,2024-05-25T06:27:54.935099,V970
AP929696,GL Account Assignment,2024-05-25T07:56:56.431096,V970
AP929696,Cost Center Assignment,2024-05-25T10:27:17.072707,V970
AP929696,Payment Block Release,2024-05-25T11:28:40.656149,V970
AP929696,Payment Scheduled,2024-05-25T18:43:00.405785,V970
AP929696,Payment Executed,2024-05-26T12:58:49.729776,V970
AP929696,Payment Confirmed,2024-05-26T14:11:51.491131,V970
AP929696,Invoice Posted,2024-05-26T15:04:29.068440,V970
AP929696,Document Archived,2024-05-26T16:32:27.645793,V970
AP646802,Invoice Received,2024-05-23T08:51:44.144739,V429
AP646802,Invoice Scanned,2024-05-23T09:30:19.982974,V429
AP646802,Invoice Validation,2024-05-23T13:37:04.288135,V429
AP646802,Three-Way Match,2024-05-23T16:02:07.907747,V429
AP646802,Tax Calculation,2024-05-23T16:44:50.678249,V429
AP646802,Approval Requested,2024-05-23T17:12:16.969796,V429
AP646802,Manager Approval,2024-05-24T03:35:44.770160,V429
AP646802,Vendor Master Data Review,2024-05-24T05:01:16.747457,V429
AP646802,Payment Terms Verification,2024-05-24T06:35:16.196490,V429
AP646802,GL Account Assignment,2024-05-24T07:27:27.872365,V429
AP646802,Cost Center Assignment,2024-05-24T08:29:57.736113,V429
AP646802,Payment Block Release,2024-05-24T08:52:51.076505,V429
AP646802,Payment Scheduled,2024-05-24T14:29:45.229465,V429
AP646802,Payment Executed,2024-05-25T08:24:48.431003,V429
AP646802,Payment Confirmed,2024-05-25T09:25:53.312395,V429
AP646802,Invoice Posted,2024-05-25T10:12:07.327828,V429
AP646802,Document Archived,2024-05-25T10:42:12.771468,V429
AP104383,Invoice Received,2024-05-24T20:33:06.641297,V113
AP104383,Invoice Scanned,2024-05-24T20:56:12.795836,V113
AP104383,Invoice Validation,2024-05-24T23:09:08.164317,V113
AP104383,Three-Way Match,2024-05-25T02:42:05.715723,V113
AP104383,Tax Calculation,2024-05-25T03:55:06.161418,V113
AP104383,Approval Requested,2024-05-25T04:12:51.149084,V113
AP104383,Manager Approval,2024-05-25T19:14:43.584570,V113
AP104383,Vendor Master Data Review,2024-05-25T20:25:55.510145,V113
AP104383,Payment Terms Verification,2024-05-25T20:50:06.131949,V113
AP104383,GL Account Assignment,2024-05-25T21:27:21.562274,V113
AP104383,Cost Center Assignment,2024-05-25T22:16:05.922091,V113
AP104383,Payment Block Release,2024-05-25T22:43:54.461696,V113
AP104383,Payment Scheduled,2024-05-26T03:28:21.061485,V113
AP104383,Payment Executed,2024-05-26T15:24:34.690019,V113
AP104383,Payment Confirmed,2024-05-26T15:48:59.177493,V113
AP104383,Invoice Posted,2024-05-26T16:39:19.523696,V113
AP104383,Document Archived,2024-05-26T16:54:55.592795,V113
AP825443,Invoice Received,2024-05-26T14:30:08.212081,V409
AP825443,Invoice Scanned,2024-05-26T15:06:19.974775,V409
AP825443,Invoice Validation,2024-05-26T18:34:11.762097,V409
AP825443,Three-Way Match,2024-05-26T22:24:38.838534,V409
AP825443,Tax Calculation,2024-05-26T23:02:58.664905,V409
AP825443,Approval Requested,2024-05-26T23:32:48.279003,V409
AP825443,Manager Approval,2024-05-27T08:08:51.162582,V409
AP825443,Vendor Master Data Review,2024-05-27T09:01:08.288783,V409
AP825443,Payment Terms Verification,2024-05-27T09:49:02.620398,V409
AP825443,GL Account Assignment,2024-05-27T10:22:32.001983,V409
AP825443,Cost Center Assignment,2024-05-27T10:55:19.656787,V409
AP825443,Payment Block Release,2024-05-27T11:16:29.053344,V409
AP825443,Payment Scheduled,2024-05-27T14:16:58.070044,V409
AP825443,Payment Executed,2024-05-28T02:13:40.605218,V409
AP825443,Payment Confirmed,2024-05-28T03:11:45.861738,V409
AP825443,Invoice Posted,2024-05-28T03:38:59.621767,V409
AP825443,Document Archived,2024-05-28T03:59:19.479493,V409
AP107577,Invoice Received,2024-05-28T03:52:54.570095,V781
AP107577,Invoice Scanned,2024-05-28T04:17:38.532931,V781
AP107577,Invoice Validation,2024-05-28T07:47:37.851084,V781
AP107577,Approval Requested,2024-05-28T08:14:46.462441,V781
AP107577,Manager Approval,2024-05-28T17:38:24.648134,V781
AP107577,Vendor Master Data Review,2024-05-28T19:15:49.902978,V781
AP107577,Payment Terms Verification,2024-05-28T19:58:00.180237,V781
AP107577,GL Account Assignment,2024-05-28T20:38:08.413880,V781
AP107577,Cost Center Assignment,2024-05-28T21:59:06.600383,V781
AP107577,Payment Block Release,2024-05-28T22:16:48.121189,V781
AP107577,Payment Scheduled,2024-05-29T01:27:21.341196,V781
AP107577,Payment Executed,2024-05-29T10:58:52.910905,V781
AP107577,Payment Confirmed,2024-05-29T11:55:04.397719,V781
AP107577,Invoice Posted,2024-05-29T13:47:27.964454,V781
AP107577,Document Archived,2024-05-29T13:59:21.616480,V781
AP565888,Invoice Received,2024-05-28T08:40:46.342727,V339
AP565888,Invoice Scanned,2024-05-28T09:02:31.237315,V339
AP565888,Invoice Validation,2024-05-28T14:28:45.693208,V339
AP565888,Approval Requested,2024-05-28T15:41:54.599385,V339
AP565888,Manager Approval,2024-05-28T22:10:15.148189,V339
AP565888,Vendor Master Data Review,2024-05-29T00:01:58.194664,V339
AP565888,Payment Terms Verification,2024-05-29T00:57:41.560714,V339
AP565888,GL Account Assignment,2024-05-29T02:48:30.162937,V339
AP565888,Cost Center Assignment,2024-05-29T03:41:29.339986,V339
AP565888,Payment Block Release,2024-05-29T04:29:41.860327,V339
AP565888,Payment Scheduled,2024-05-29T12:49:05.809600,V339
AP565888,Payment Executed,2024-05-30T05:22:14.900915,V339
AP565888,Payment Confirmed,2024-05-30T08:00:32.028405,V339
AP565888,Invoice Posted,2024-05-30T08:54:32.210037,V339
AP565888,Document Archived,2024-05-30T09:50:58.921165,V339
AP194835,Invoice Received,2024-05-28T17:35:18.693325,V914
AP194835,Invoice Scanned,2024-05-28T18:31:56.243846,V914
AP194835,Invoice Validation,2024-05-28T21:04:49.115961,V914
AP194835,Approval Requested,2024-05-28T21:42:13.319685,V914
AP194835,Manager Approval,2024-05-29T23:26:59.955790,V914
AP194835,Finance Approval,2024-05-30T07:48:00.731861,V914
AP194835,Vendor Master Data Review,2024-05-30T09:52:55.380168,V914
AP194835,Payment Terms Verification,2024-05-30T10:35:03.811689,V914
AP194835,GL Account Assignment,2024-05-30T12:46:26.257677,V914
AP194835,Cost Center Assignment,2024-05-30T13:26:07.286830,V914
AP194835,Payment Block Release,2024-05-30T14:26:26.071864,V914
AP194835,Payment Scheduled,2024-05-30T21:55:00.461952,V914
AP194835,Payment Executed,2024-05-31T13:35:32.295209,V914
AP194835,Payment Confirmed,2024-05-31T15:00:28.164258,V914
AP194835,Invoice Posted,2024-05-31T17:23:51.474543,V914
AP194835,Document Archived,2024-05-31T18:04:30.275585,V914
AP837114,Invoice Received,2024-05-29T02:07:03.753741,V135
AP837114,Invoice Scanned,2024-05-29T02:34:10.069298,V135
AP837114,Invoice Validation,2024-05-29T05:35:59.749400,V135
AP837114,Three-Way Match,2024-05-29T10:38:12.691151,V135
AP837114,Tax Calculation,2024-05-29T11:52:50.792039,V135
AP837114,Approval Requested,2024-05-29T12:52:09.900110,V135
AP837114,Manager Approval,2024-05-29T16:50:56.574098,V135
AP837114,Finance Approval,2024-05-30T19:37:57.821571,V135
AP837114,Vendor Master Data Review,2024-05-30T21:29:55.706439,V135
AP837114,Payment Terms Verification,2024-05-30T22:51:30.038421,V135
AP837114,GL Account Assignment,2024-05-31T01:16:03.013067,V135
AP837114,Cost Center Assignment,2024-05-31T02:33:54.474220,V135
AP837114,Payment Block Release,2024-05-31T03:03:47.542265,V135
AP837114,Payment Scheduled,2024-05-31T06:26:10.762418,V135
AP837114,Payment Executed,2024-06-01T07:38:30.625249,V135
AP837114,Payment Confirmed,2024-06-01T08:46:16.417509,V135
AP837114,Invoice Posted,2024-06-01T10:19:39.464439,V135
AP837114,Document Archived,2024-06-01T10:49:40.056609,V135
AP703646,Invoice Received,2024-05-30T14:13:26.343885,V204
AP703646,Invoice Scanned,2024-05-30T15:02:47.561141,V204
AP703646,Invoice Validation,2024-05-30T17:50:02.234248,V204
AP703646,Approval Requested,2024-05-30T18:06:42.861793,V204
AP703646,Manager Approval,2024-05-31T08:59:37.386486,V204
AP703646,Vendor Master Data Review,2024-05-31T10:12:45.515524,V204
AP703646,Payment Terms Verification,2024-05-31T10:58:01.646581,V204
AP703646,GL Account Assignment,2024-05-31T12:46:15.743523,V204
AP703646,Cost Center Assignment,2024-05-31T14:17:02.612618,V204
AP703646,Payment Block Release,2024-05-31T15:07:27.814691,V204
AP703646,Payment Scheduled,2024-05-31T18:32:03.944784,V204
AP703646,Payment Executed,2024-05-31T23:13:34.317742,V204
AP703646,Payment Confirmed,2024-06-01T00:33:14.987654,V204
AP703646,Invoice Posted,2024-06-01T01:47:06.920104,V204
AP703646,Document Archived,2024-06-01T02:34:51.651866,V204
AP554721,Invoice Received,2024-05-31T00:32:21.637137,V405
AP554721,Invoice Scanned,2024-05-31T01:41:06.690348,V405
AP554721,Invoice Validation,2024-05-31T04:44:27.740834,V405
